,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM,RACELM,RPCEHM,RPCELM,PHIF,SW,VSH,VSH_class,SW_class
1426,15/9-F-1 A,3573.6,8.625,80.4498,2.4181,0.2013,1.3249,1.1406,2.1363,1.5825,0.1431,0.7047,0.567,3,0
1427,15/9-F-1 A,3573.7,8.625,84.3832,2.4041,0.1975,1.3361,1.1496,2.1776,1.587,0.1508,0.6627,0.5983,3,0
1428,15/9-F-1 A,3573.8,8.625,81.3424,2.4044,0.1914,1.2958,1.1541,2.004,1.5449,0.1506,0.6911,0.5743,3,0
1429,15/9-F-1 A,3573.9,8.625,72.7991,2.4197,0.182,1.2337,1.1564,1.6877,1.4455,0.1423,0.7957,0.5065,3,0
1430,15/9-F-1 A,3574.0,8.625,64.2803,2.4445,0.1748,1.2228,1.163,1.3245,1.3178,0.1287,0.9904,0.4387,2,1
1431,15/9-F-1 A,3574.1,8.6406,64.1775,2.4667,0.1796,1.2331,1.1716,0.9892,1.1656,0.1166,1.0,0.4378,2,1
1432,15/9-F-1 A,3574.2,8.6407,69.899,2.475,0.1878,1.1418,1.1589,0.8368,1.0717,0.112,1.0,0.4833,3,1
1433,15/9-F-1 A,3574.3,8.6719,73.0225,2.4658,0.1982,1.1196,1.1148,0.9198,1.0789,0.117,1.0,0.5082,3,1
1434,15/9-F-1 A,3574.4,8.6719,70.1973,2.4451,0.2058,1.0792,1.0719,1.1216,1.1378,0.1283,1.0,0.4859,3,1
1435,15/9-F-1 A,3574.5,8.6719,62.0655,2.423,0.21,1.0484,1.0353,1.3179,1.1696,0.1404,0.9112,0.4214,2,1
1436,15/9-F-1 A,3574.6,8.6719,51.5272,2.4051,0.2112,1.0494,1.019,1.3228,1.1658,0.1502,0.8502,0.3377,2,1
1437,15/9-F-1 A,3574.7,8.6719,43.8093,2.3929,0.2111,1.0421,1.0024,1.2282,1.1195,0.1569,0.8445,0.2764,2,1
1438,15/9-F-1 A,3574.8,8.6719,39.5026,2.3847,0.2101,1.0393,0.985,1.1345,1.0701,0.1614,0.854,0.2421,2,1
1439,15/9-F-1 A,3574.9,8.6719,38.6726,2.3796,0.2068,1.0161,0.9659,1.0922,1.0321,0.1642,0.8554,0.2354,2,1
1440,15/9-F-1 A,3575.0,8.6719,40.7612,2.3768,0.2001,0.9666,0.9417,1.0613,1.0017,0.1657,0.8596,0.252,2,1
1441,15/9-F-1 A,3575.1,8.6718,45.7323,2.3752,0.1909,0.9256,0.9229,0.9746,0.9572,0.1666,0.8917,0.2914,2,1
1442,15/9-F-1 A,3575.2,8.625,49.9925,2.3739,0.1842,0.9181,0.9079,0.8713,0.9052,0.1673,0.9384,0.3254,2,1
1443,15/9-F-1 A,3575.3,8.625,48.1811,2.3729,0.1754,0.8918,0.8888,0.83,0.8795,0.1678,0.958,0.311,2,1
1444,15/9-F-1 A,3575.4,8.625,45.1812,2.3725,0.1688,0.8195,0.8611,0.8459,0.8692,0.168,0.948,0.2872,2,1
1445,15/9-F-1 A,3575.5,8.625,44.3178,2.3722,0.1655,0.7552,0.8358,0.8763,0.8565,0.1682,0.9306,0.2803,2,1
1446,15/9-F-1 A,3575.6,8.6251,43.9743,2.3716,0.1668,0.771,0.827,0.8345,0.8299,0.1685,0.9513,0.2775,2,1
1447,15/9-F-1 A,3575.7,8.6562,45.15,2.3707,0.1693,0.7826,0.8221,0.7797,0.8029,0.169,0.9808,0.2869,2,1
1448,15/9-F-1 A,3575.8,8.625,45.7215,2.369,0.1794,0.7623,0.8086,0.7023,0.7642,0.1699,1.0,0.2915,2,1
1449,15/9-F-1 A,3575.9,8.625,42.9133,2.3662,0.1844,0.7482,0.8022,0.6508,0.7382,0.1715,1.0,0.2692,2,1
1450,15/9-F-1 A,3576.0,8.625,41.7895,2.3626,0.1856,0.763,0.7999,0.6626,0.747,0.1734,1.0,0.2602,2,1
1451,15/9-F-1 A,3576.1,8.625,43.6509,2.3595,0.185,0.7495,0.79,0.7416,0.7885,0.1751,0.9708,0.275,2,1
1452,15/9-F-1 A,3576.2,8.6251,45.3794,2.3581,0.1823,0.7382,0.7835,0.8749,0.8185,0.1759,0.8908,0.2887,2,1
1453,15/9-F-1 A,3576.3,8.6485,47.5628,2.3591,0.1867,0.7387,0.7929,0.9495,0.85,0.1754,0.8579,0.3061,2,1
1454,15/9-F-1 A,3576.4,8.6718,47.07,2.3629,0.1842,0.6636,0.7878,0.7341,0.7889,0.1733,0.9855,0.3022,2,1
1455,15/9-F-1 A,3576.5,8.6251,44.1045,2.371,0.1849,0.7737,0.8186,0.6056,0.7181,0.1689,1.0,0.2786,2,1
1456,15/9-F-1 A,3576.6,8.6718,43.4924,2.3878,0.1801,0.7916,0.8427,0.6012,0.7118,0.1597,1.0,0.2738,2,1
1457,15/9-F-1 A,3576.7,8.625,42.6269,2.4123,0.1748,0.7789,0.8474,0.7154,0.7749,0.1463,1.0,0.2669,2,1
1458,15/9-F-1 A,3576.8,8.625,41.9988,2.4221,0.1715,0.7785,0.8586,0.7567,0.7988,0.1409,1.0,0.2619,2,1
1459,15/9-F-1 A,3576.9,8.625,42.5903,2.4081,0.1718,0.7497,0.865,0.7511,0.7929,0.1485,1.0,0.2666,2,1
1460,15/9-F-1 A,3577.0,8.6251,42.6755,2.3874,0.1731,0.727,0.8666,0.7261,0.7889,0.1599,1.0,0.2672,2,1
1461,15/9-F-1 A,3577.1,8.6483,44.4355,2.3702,0.1827,0.7168,0.8689,0.7114,0.7844,0.1693,1.0,0.2812,2,1
1462,15/9-F-1 A,3577.2,8.625,46.4929,2.3632,0.1874,0.6999,0.8714,0.6608,0.7717,0.1731,1.0,0.2975,2,1
1463,15/9-F-1 A,3577.3,8.6249,50.1269,2.3686,0.1906,0.7118,0.8821,0.5959,0.7441,0.1702,1.0,0.3264,2,1
1464,15/9-F-1 A,3577.4,8.5782,49.7174,2.3827,0.1834,0.8617,0.9208,0.5035,0.6911,0.1625,1.0,0.3233,2,1
1465,15/9-F-1 A,3577.5,8.625,44.965,2.3986,0.177,0.9635,0.9635,0.4717,0.658,0.1538,1.0,0.2856,2,1
1466,15/9-F-1 A,3577.6,8.625,38.7695,2.4107,0.1711,0.9722,0.9496,0.51,0.6925,0.1472,1.0,0.2363,2,1
1467,15/9-F-1 A,3577.7,8.625,36.0644,2.4179,0.168,0.8911,0.9265,0.6174,0.7584,0.1432,1.0,0.2148,2,1
1468,15/9-F-1 A,3577.8,8.625,34.3342,2.4218,0.1692,0.8179,0.9014,0.9099,0.8866,0.1411,1.0,0.2011,2,1
1469,15/9-F-1 A,3577.9,8.625,34.951,2.422,0.175,0.7929,0.8982,1.191,0.989,0.141,0.9535,0.206,2,1
1470,15/9-F-1 A,3578.0,8.625,33.6768,2.4167,0.184,0.8204,0.9152,1.1759,1.0063,0.1439,0.9402,0.1959,1,1
1471,15/9-F-1 A,3578.1,8.6251,32.0736,2.4094,0.1905,0.8543,0.9371,1.0678,0.9868,0.1479,0.9594,0.1831,1,1
1472,15/9-F-1 A,3578.2,8.6719,31.8127,2.4094,0.1963,0.9175,0.9636,0.9084,0.9589,0.1479,1.0,0.1811,1,1
1473,15/9-F-1 A,3578.3,8.672,31.7233,2.4236,0.1949,0.981,0.9909,0.8464,0.9429,0.1402,1.0,0.1803,1,1
1474,15/9-F-1 A,3578.4,8.7031,32.8678,2.4459,0.1851,1.0858,1.0246,0.9933,1.0356,0.1279,1.0,0.1894,1,1
1475,15/9-F-1 A,3578.5,8.7029,32.3708,2.4628,0.176,1.0931,1.0333,1.1308,1.1339,0.1187,1.0,0.1856,1,1
1476,15/9-F-1 A,3578.6,8.6483,29.2936,2.4652,0.1684,1.1009,1.0344,1.2258,1.1789,0.1174,1.0,0.1611,1,1
1477,15/9-F-1 A,3578.7,8.625,28.3361,2.4557,0.1609,1.1263,1.0396,1.406,1.2545,0.1226,1.0,0.1534,1,1
1478,15/9-F-1 A,3578.8,8.625,29.1261,2.4475,0.1579,1.1361,1.0445,1.6081,1.3178,0.127,0.9122,0.1597,1,1
1479,15/9-F-1 A,3578.9,8.6249,30.4448,2.4511,0.1612,1.1507,1.0484,1.7078,1.3512,0.1251,0.8994,0.1701,1,1
1480,15/9-F-1 A,3579.0,8.6017,33.267,2.468,0.1586,1.1564,1.059,1.7696,1.3801,0.1159,0.9533,0.1925,1,1
1481,15/9-F-1 A,3579.1,8.6251,37.1405,2.4927,0.1558,1.1269,1.0761,1.7139,1.3919,0.1024,1.0,0.2231,2,1
1482,15/9-F-1 A,3579.2,8.6719,47.1222,2.5193,0.1466,1.2036,1.1091,1.3162,1.289,0.0879,1.0,0.3024,2,1
1483,15/9-F-1 A,3579.3,8.6719,54.9084,2.5434,0.1392,1.2056,1.1205,1.2123,1.2423,0.0747,1.0,0.3644,2,1
1484,15/9-F-1 A,3579.4,8.6875,52.8328,2.5628,0.1314,1.1814,1.1225,1.1691,1.2136,0.064,1.0,0.348,2,1
1485,15/9-F-1 A,3579.5,8.6719,49.0245,2.5719,0.1294,1.1535,1.1261,1.1945,1.2302,0.0591,1.0,0.3177,2,1
1486,15/9-F-1 A,3579.6,8.6718,45.5942,2.5644,0.1294,1.1461,1.1252,1.3048,1.2706,0.0631,1.0,0.2905,2,1
1487,15/9-F-1 A,3579.7,8.625,41.0515,2.5409,0.1264,1.1639,1.1262,1.427,1.3068,0.076,1.0,0.2544,2,1
1488,15/9-F-1 A,3579.8,8.625,38.932,2.5117,0.1239,1.2107,1.1318,1.4744,1.322,0.0919,1.0,0.2376,2,1
1489,15/9-F-1 A,3579.9,8.625,35.252,2.4904,0.1239,1.2049,1.1316,1.5384,1.3469,0.1036,1.0,0.2084,2,1
1490,15/9-F-1 A,3580.0,8.625,33.2953,2.4817,0.1285,1.1782,1.1284,1.5683,1.366,0.1084,1.0,0.1929,1,1
1491,15/9-F-1 A,3580.1,8.6251,31.3506,2.4838,0.1346,1.1874,1.1279,1.4869,1.3527,0.1072,1.0,0.1774,1,1
1492,15/9-F-1 A,3580.2,8.6718,31.3657,2.4908,0.1449,1.226,1.1376,1.3284,1.3037,0.1034,1.0,0.1775,1,1
1493,15/9-F-1 A,3580.3,8.625,31.5134,2.4973,0.1548,1.2456,1.1418,1.2603,1.2813,0.0998,1.0,0.1787,1,1
1494,15/9-F-1 A,3580.4,8.625,30.0982,2.5018,0.1553,1.2452,1.1403,1.2749,1.2821,0.0974,1.0,0.1675,1,1
1495,15/9-F-1 A,3580.5,8.6251,29.7303,2.5043,0.1469,1.238,1.1377,1.2887,1.2857,0.096,1.0,0.1645,1,1
1496,15/9-F-1 A,3580.6,8.6483,32.4179,2.5042,0.1423,1.2362,1.1344,1.3169,1.2951,0.0961,1.0,0.1857,1,1
1497,15/9-F-1 A,3580.7,8.625,39.2904,2.5001,0.1363,1.2619,1.1307,1.3335,1.296,0.0983,1.0,0.2403,2,1
1498,15/9-F-1 A,3580.8,8.625,43.3285,2.493,0.1332,1.2489,1.1273,1.4065,1.3081,0.1022,1.0,0.2723,2,1
1499,15/9-F-1 A,3580.9,8.625,48.2957,2.4864,0.1323,1.2214,1.1143,1.4813,1.3357,0.1058,1.0,0.3119,2,1
1500,15/9-F-1 A,3581.0,8.6251,48.1929,2.4838,0.1326,1.1227,1.0818,1.4816,1.3141,0.1072,1.0,0.3111,2,1
1501,15/9-F-1 A,3581.1,8.6719,44.5745,2.4867,0.1305,1.1175,1.0633,1.3689,1.2527,0.1056,1.0,0.2824,2,1
1502,15/9-F-1 A,3581.2,8.6719,40.3685,2.4938,0.1317,1.1279,1.0606,1.2996,1.2227,0.1017,1.0,0.249,2,1
1503,15/9-F-1 A,3581.3,8.6719,38.3111,2.5055,0.1321,1.1292,1.0588,1.2447,1.1986,0.0954,1.0,0.2327,2,1
1504,15/9-F-1 A,3581.4,8.6718,35.407,2.5223,0.1305,1.1216,1.0519,1.2044,1.171,0.0862,1.0,0.2095,2,1
1505,15/9-F-1 A,3581.5,8.625,37.9937,2.5412,0.1306,1.0985,1.0395,1.1605,1.1407,0.0758,1.0,0.23,2,1
1506,15/9-F-1 A,3581.6,8.625,40.9822,2.5553,0.1286,1.0872,1.0257,1.1284,1.1131,0.0681,1.0,0.2539,2,1
1507,15/9-F-1 A,3581.7,8.6251,39.4245,2.558,0.1303,1.0467,1.0067,1.1832,1.1175,0.0667,1.0,0.2415,2,1
1508,15/9-F-1 A,3581.8,8.6718,37.0193,2.5458,0.1325,1.0185,0.9946,1.1317,1.0541,0.0733,1.0,0.2224,2,1
1509,15/9-F-1 A,3581.9,8.625,34.1586,2.5222,0.1414,1.0425,0.9878,0.9729,0.9834,0.0862,1.0,0.1997,1,1
1510,15/9-F-1 A,3582.0,8.6251,34.7792,2.4952,0.1457,1.0247,0.9834,0.8149,0.914,0.1009,1.0,0.2046,2,1
1511,15/9-F-1 A,3582.1,8.6719,35.5268,2.4733,0.1453,0.9617,0.9788,0.7279,0.8595,0.113,1.0,0.2105,2,1
1512,15/9-F-1 A,3582.2,8.6719,36.3695,2.4595,0.1475,0.8393,0.9487,0.7519,0.842,0.1205,1.0,0.2172,2,1
1513,15/9-F-1 A,3582.3,8.6718,38.1666,2.4518,0.1497,0.8137,0.9369,0.7504,0.8291,0.1247,1.0,0.2314,2,1
1514,15/9-F-1 A,3582.4,8.625,39.6559,2.4496,0.1551,0.8656,0.9411,0.7435,0.8342,0.1259,1.0,0.2432,2,1
1515,15/9-F-1 A,3582.5,8.625,43.9533,2.4514,0.1583,1.0196,0.9592,0.8548,0.8788,0.1249,1.0,0.2774,2,1
1516,15/9-F-1 A,3582.6,8.625,44.1786,2.4516,0.1634,0.9266,0.9428,0.9916,0.9492,0.1248,1.0,0.2793,2,1
1517,15/9-F-1 A,3582.7,8.625,41.7244,2.4427,0.1704,0.9,0.944,0.9468,0.9522,0.1296,1.0,0.2598,2,1
1518,15/9-F-1 A,3582.8,8.625,40.0522,2.4246,0.1776,0.9091,0.9513,0.9059,0.9397,0.1395,1.0,0.2464,2,1
1519,15/9-F-1 A,3582.9,8.625,39.9961,2.4049,0.1827,0.9101,0.9533,0.9036,0.9398,0.1503,1.0,0.246,2,1
1520,15/9-F-1 A,3583.0,8.625,39.0701,2.3921,0.1843,0.9191,0.9567,0.9484,0.9529,0.1573,0.9563,0.2387,2,1
1521,15/9-F-1 A,3583.1,8.625,38.4466,2.3885,0.1837,0.9252,0.9597,1.0358,0.9889,0.1593,0.9043,0.2337,2,1
1522,15/9-F-1 A,3583.2,8.6251,39.8431,2.3904,0.1826,0.9338,0.9612,1.0877,1.0109,0.1583,0.8885,0.2448,2,1
1523,15/9-F-1 A,3583.3,8.6718,39.0781,2.3958,0.1817,0.9505,0.9658,1.0709,1.003,0.1553,0.9122,0.2387,2,1
1524,15/9-F-1 A,3583.4,8.6251,38.0298,2.4064,0.1807,0.9703,0.9739,0.9913,0.9762,0.1495,0.9841,0.2304,2,1
1525,15/9-F-1 A,3583.5,8.6485,36.7619,2.4217,0.1764,0.9757,0.9833,0.9079,0.9501,0.1411,1.0,0.2203,2,1
1526,15/9-F-1 A,3583.6,8.6718,36.4905,2.4363,0.1745,0.9573,0.9898,0.8557,0.934,0.1332,1.0,0.2182,2,1
1527,15/9-F-1 A,3583.7,8.625,37.6198,2.4439,0.175,0.9476,0.998,0.8122,0.9188,0.129,1.0,0.2271,2,1
1528,15/9-F-1 A,3583.8,8.625,38.8207,2.4427,0.1719,0.9631,1.0063,0.7712,0.9048,0.1297,1.0,0.2366,2,1
1529,15/9-F-1 A,3583.9,8.6251,41.3161,2.4378,0.169,0.9936,1.0144,0.7659,0.9059,0.1323,1.0,0.2565,2,1
1530,15/9-F-1 A,3584.0,8.6485,41.9808,2.4359,0.1638,1.018,1.0188,0.8066,0.9262,0.1334,1.0,0.2618,2,1
1531,15/9-F-1 A,3584.1,8.6719,41.9417,2.4389,0.163,1.0258,1.0201,0.8599,0.9542,0.1317,1.0,0.2615,2,1
1532,15/9-F-1 A,3584.2,8.6719,40.6772,2.4425,0.1635,1.0332,1.0188,0.9296,0.988,0.1298,1.0,0.2514,2,1
1533,15/9-F-1 A,3584.3,8.6719,38.8955,2.4402,0.1656,1.038,1.0183,1.04,1.0284,0.131,1.0,0.2373,2,1
1534,15/9-F-1 A,3584.4,8.6719,37.361,2.4306,0.1692,1.0348,1.0158,1.1804,1.0794,0.1363,0.9902,0.2251,2,1
1535,15/9-F-1 A,3584.5,8.6718,36.7044,2.417,0.1726,1.0503,1.0194,1.2419,1.1028,0.1437,0.916,0.2199,2,1
1536,15/9-F-1 A,3584.6,8.625,36.7829,2.4047,0.1774,1.0607,1.0276,1.2223,1.1004,0.1504,0.8821,0.2205,2,1
1537,15/9-F-1 A,3584.7,8.625,37.6223,2.3974,0.177,1.0505,1.032,1.203,1.0956,0.1544,0.8662,0.2272,2,1
1538,15/9-F-1 A,3584.8,8.625,38.0135,2.396,0.1749,1.0296,1.0336,1.2097,1.095,0.1552,0.8597,0.2303,2,1
1539,15/9-F-1 A,3584.9,8.6251,35.8652,2.3997,0.1713,1.0144,1.0363,1.2332,1.1,0.1532,0.8627,0.2132,2,1
1540,15/9-F-1 A,3585.0,8.6718,36.0079,2.4075,0.1629,1.0049,1.0383,1.2593,1.1093,0.1489,0.8782,0.2144,2,1
1541,15/9-F-1 A,3585.1,8.6483,35.1505,2.4201,0.1588,1.0167,1.0529,1.2746,1.1217,0.142,0.915,0.2076,2,1
1542,15/9-F-1 A,3585.2,8.6251,34.3641,2.4366,0.1486,1.0762,1.0964,1.1977,1.1183,0.133,1.0,0.2013,2,1
1543,15/9-F-1 A,3585.3,8.6718,33.3033,2.4539,0.1427,1.1086,1.1428,1.1189,1.1144,0.1236,1.0,0.1929,1,1
1544,15/9-F-1 A,3585.4,8.6485,32.9608,2.4689,0.1424,1.1128,1.187,1.0487,1.0991,0.1154,1.0,0.1902,1,1
1545,15/9-F-1 A,3585.5,8.6719,33.1432,2.481,0.1377,1.0856,1.2497,0.9171,1.0573,0.1087,1.0,0.1916,1,1
1546,15/9-F-1 A,3585.6,8.6719,32.7582,2.4898,0.1363,1.1766,1.3276,0.8372,1.0557,0.1039,1.0,0.1885,1,1
1547,15/9-F-1 A,3585.7,8.6719,33.471,2.4935,0.1343,1.3234,1.3847,1.0355,1.1885,0.1019,1.0,0.1942,1,1
1548,15/9-F-1 A,3585.8,8.6719,34.6653,2.4908,0.132,1.4455,1.4273,1.4882,1.4579,0.1034,1.0,0.2037,2,1
1549,15/9-F-1 A,3585.9,8.6718,35.3556,2.4822,0.1311,1.5918,1.4946,1.921,1.7171,0.1081,0.9808,0.2091,2,1
1550,15/9-F-1 A,3586.0,8.625,38.2911,2.4706,0.1352,1.7147,1.564,1.6764,1.6823,0.1144,0.9912,0.2324,2,1
1551,15/9-F-1 A,3586.1,8.625,42.1534,2.4595,0.1383,1.7001,1.5664,1.6716,1.6869,0.1205,0.943,0.263,2,1
1552,15/9-F-1 A,3586.2,8.625,46.0456,2.4501,0.1427,1.6417,1.5301,1.8935,1.7367,0.1256,0.8507,0.2938,2,1
1553,15/9-F-1 A,3586.3,8.625,54.9955,2.442,0.147,1.5698,1.4816,1.9408,1.6935,0.1301,0.8116,0.3649,2,1
1554,15/9-F-1 A,3586.4,8.625,62.5158,2.4346,0.15,1.5455,1.4248,1.4475,1.4665,0.1341,0.91,0.4245,2,1
1555,15/9-F-1 A,3586.5,8.625,72.4065,2.4276,0.1511,1.3545,1.3139,1.4922,1.4054,0.1379,0.8714,0.503,3,1
1556,15/9-F-1 A,3586.6,8.625,82.4391,2.4217,0.1519,1.1758,1.2263,1.2092,1.2046,0.1411,0.9445,0.5829,3,1
1557,15/9-F-1 A,3586.7,8.625,82.3097,2.4178,0.1546,1.0589,1.1746,0.914,1.0178,0.1433,1.0,0.5822,3,1
1558,15/9-F-1 A,3586.8,8.625,64.5219,2.4158,0.1601,1.0064,1.1374,0.9228,1.0101,0.1444,1.0,0.441,2,1
1559,15/9-F-1 A,3586.9,8.625,49.6346,2.416,0.1667,1.0571,1.1041,1.1254,1.087,0.1443,0.958,0.3223,2,1
1560,15/9-F-1 A,3587.0,8.6251,58.331,2.4213,0.1716,1.1208,1.0982,1.3402,1.1912,0.1414,0.8967,0.3914,2,1
1561,15/9-F-1 A,3587.1,8.6719,62.6037,2.4354,0.1693,1.1594,1.1092,1.3477,1.2338,0.1337,0.9451,0.4254,2,1
1562,15/9-F-1 A,3587.2,8.6875,62.0655,2.4589,0.1618,1.2229,1.1139,1.2656,1.2328,0.1209,1.0,0.4211,2,1
1563,15/9-F-1 A,3587.3,8.6719,62.4772,2.4877,0.1535,1.2473,1.1043,1.3589,1.2824,0.1051,1.0,0.4244,2,1
1564,15/9-F-1 A,3587.4,8.6719,61.8703,2.5153,0.1435,1.2228,1.0934,1.3673,1.2906,0.0901,1.0,0.4198,2,1
1565,15/9-F-1 A,3587.5,8.672,54.782,2.5337,0.1363,1.22,1.0923,1.1879,1.23,0.0799,1.0,0.3635,2,1
1566,15/9-F-1 A,3587.6,8.7031,50.2655,2.5369,0.1365,1.224,1.092,1.0688,1.1743,0.0782,1.0,0.3275,2,1
1567,15/9-F-1 A,3587.7,8.7032,49.5778,2.5256,0.141,1.2551,1.092,1.0174,1.144,0.0843,1.0,0.3219,2,1
1568,15/9-F-1 A,3587.8,8.75,55.1197,2.5074,0.1441,1.2839,1.0883,1.0472,1.1423,0.0943,1.0,0.3659,2,1
1569,15/9-F-1 A,3587.9,8.75,60.6566,2.4915,0.149,1.2207,1.0701,1.2483,1.1985,0.103,1.0,0.4099,2,1
1570,15/9-F-1 A,3588.0,8.75,62.7834,2.4845,0.1518,1.1396,1.0442,1.4662,1.2575,0.1068,1.0,0.4268,2,1
1571,15/9-F-1 A,3588.1,8.7499,64.8478,2.486,0.1534,1.0902,1.028,1.5449,1.2715,0.106,1.0,0.4433,2,1
1572,15/9-F-1 A,3588.2,8.7264,60.3064,2.4937,0.1572,1.0782,1.0235,1.5155,1.2568,0.1018,1.0,0.4073,2,1
1573,15/9-F-1 A,3588.3,8.6719,56.9377,2.5068,0.1572,1.0842,1.0225,1.4557,1.2354,0.0946,1.0,0.3805,2,1
1574,15/9-F-1 A,3588.4,8.6719,53.4808,2.5216,0.1518,1.0933,1.0231,1.4003,1.2149,0.0866,1.0,0.3532,2,1
1575,15/9-F-1 A,3588.5,8.6719,47.8145,2.5319,0.1436,1.1006,1.0239,1.3521,1.1959,0.0809,1.0,0.3081,2,1
1576,15/9-F-1 A,3588.6,8.6719,44.3616,2.5302,0.134,1.1084,1.0256,1.3076,1.1789,0.0819,1.0,0.2806,2,1
1577,15/9-F-1 A,3588.7,8.6718,44.9572,2.5152,0.1248,1.113,1.0264,1.2741,1.1678,0.09,1.0,0.2853,2,1
1578,15/9-F-1 A,3588.8,8.625,47.8547,2.4955,0.1229,1.1165,1.0269,1.2472,1.1574,0.1008,1.0,0.3083,2,1
1579,15/9-F-1 A,3588.9,8.6249,50.3402,2.4819,0.1299,1.1197,1.0271,1.2276,1.1484,0.1083,1.0,0.3281,2,1
1580,15/9-F-1 A,3589.0,8.6017,51.4788,2.4804,0.14,1.1197,1.0273,1.2111,1.1417,0.1091,1.0,0.3371,2,1
1581,15/9-F-1 A,3589.1,8.625,51.3937,2.4883,0.1572,1.1222,1.0277,1.1971,1.1366,0.1048,1.0,0.3365,2,1
1582,15/9-F-1 A,3589.2,8.6249,51.5189,2.4998,0.1745,1.122,1.0279,1.1873,1.1324,0.0985,1.0,0.3375,2,1
1583,15/9-F-1 A,3589.3,8.6018,50.2585,2.5083,0.1797,1.1207,1.0273,1.1778,1.1278,0.0938,1.0,0.3275,2,1
1584,15/9-F-1 A,3589.4,8.6719,49.6606,2.5041,0.1791,1.1222,1.0275,1.1684,1.1233,0.0961,1.0,0.3227,2,1
1585,15/9-F-1 A,3589.5,8.6875,49.9192,2.4833,0.1753,1.1217,1.0285,1.1595,1.1198,0.1074,1.0,0.3247,2,1
1586,15/9-F-1 A,3589.6,8.6875,50.2131,2.453,0.1735,1.1202,1.0276,1.1522,1.1167,0.124,1.0,0.3271,2,1
1587,15/9-F-1 A,3589.7,8.7031,49.9182,2.4272,0.1682,1.1214,1.0278,1.1445,1.1133,0.1381,0.9915,0.3248,2,1
1588,15/9-F-1 A,3589.8,8.7032,49.4661,2.4139,0.1666,1.1209,1.028,1.1409,1.1112,0.1454,0.9437,0.3212,2,1
1589,15/9-F-1 A,3589.9,8.7265,49.5857,2.4169,0.1632,1.1192,1.0276,1.1359,1.1088,0.1438,0.9565,0.3221,2,1
1590,15/9-F-1 A,3590.0,8.7032,49.7592,2.4326,0.1644,1.1198,1.0274,1.1309,1.1063,0.1352,1.0,0.3235,2,1
1591,15/9-F-1 A,3590.1,8.7267,49.2627,2.4524,0.1568,1.117,1.0274,1.13,1.1053,0.1244,1.0,0.3195,2,1
1592,15/9-F-1 A,3590.2,8.75,50.09,2.4696,0.1502,1.1058,1.0259,1.2758,1.1674,0.115,1.0,0.3261,2,1
1593,15/9-F-1 A,3590.3,8.7656,49.4978,2.4797,0.1424,1.1522,1.0469,1.2692,1.1773,0.1095,1.0,0.3214,2,1
1594,15/9-F-1 A,3590.4,8.75,49.073,2.4827,0.1425,1.2216,1.0769,1.1814,1.1573,0.1078,1.0,0.3181,2,1
1595,15/9-F-1 A,3590.5,8.7498,47.4237,2.4827,0.1462,1.1222,1.0449,1.3815,1.2323,0.1078,1.0,0.305,2,1
1596,15/9-F-1 A,3590.6,8.6874,46.501,2.4856,0.1581,1.0883,1.0282,1.3677,1.2158,0.1062,1.0,0.2976,2,1
1597,15/9-F-1 A,3590.7,8.6485,46.1642,2.4906,0.1674,1.1087,1.0281,1.2198,1.1468,0.1035,1.0,0.2949,2,1
1598,15/9-F-1 A,3590.8,8.6719,47.2828,2.4886,0.1673,1.1116,1.0264,1.1422,1.1104,0.1046,1.0,0.3038,2,1
1599,15/9-F-1 A,3590.9,8.6719,48.4467,2.4731,0.1658,1.1123,1.0271,1.1182,1.0973,0.113,1.0,0.3131,2,1
1600,15/9-F-1 A,3591.0,8.6875,47.9629,2.4518,0.1593,1.1099,1.0264,1.1016,1.0879,0.1247,1.0,0.3092,2,1
1601,15/9-F-1 A,3591.1,8.6718,47.723,2.4362,0.1598,1.1053,1.0245,1.0774,1.0725,0.1332,1.0,0.3073,2,1
1602,15/9-F-1 A,3591.2,8.6486,48.486,2.4328,0.1557,1.0809,1.0207,1.051,1.0541,0.1351,1.0,0.3134,2,1
1603,15/9-F-1 A,3591.3,8.7031,47.49,2.4423,0.1565,1.0401,1.0161,1.0367,1.037,0.1299,1.0,0.3054,2,1
1604,15/9-F-1 A,3591.4,8.703,49.1896,2.4602,0.1604,1.0068,1.0103,1.0304,1.0266,0.1201,1.0,0.319,2,1
1605,15/9-F-1 A,3591.5,8.6719,49.798,2.4759,0.1643,0.9793,1.006,1.0148,1.0138,0.1115,1.0,0.3238,2,1
1606,15/9-F-1 A,3591.6,8.6719,49.0203,2.4768,0.1648,0.943,1.0033,0.9283,0.9695,0.111,1.0,0.3177,2,1
1607,15/9-F-1 A,3591.7,8.6719,47.1086,2.4632,0.1664,0.913,1.0033,0.8251,0.9106,0.1185,1.0,0.3025,2,1
1608,15/9-F-1 A,3591.8,8.6718,45.7755,2.4481,0.1741,0.8992,1.0028,0.7714,0.8739,0.1267,1.0,0.2918,2,1
1609,15/9-F-1 A,3591.9,8.6484,46.7305,2.4401,0.1773,0.9243,1.0092,0.772,0.8774,0.1311,1.0,0.2994,2,1
1610,15/9-F-1 A,3592.0,8.6483,47.1709,2.4375,0.1841,0.9385,1.0092,0.8935,0.9381,0.1325,1.0,0.303,2,1
